courseid, course_name, platformid, duration, creation_date, tags, photo, active, recbegindate, recenddate
697,Fragrance,395,108,2018-09-12,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy,"[{}, {}, {}, {}]",y,2018-09-12,9999-12-31
698,Autodesk Inventor,332,145,2020-03-01,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus,[],y,2020-03-01,9999-12-31
699,Criminal Investigations,220,48,2019-10-22,id massa id nisl venenatis lacinia aenean sit amet justo morbi,[],y,2019-10-22,9999-12-31
700,NaN,791,92,2018-06-26,dui maecenas tristique est et tempus semper est quam pharetra magna,"[{}, {}]",y,2018-06-26,9999-12-31
701,Nginx,148,70,2021-05-28,risus praesent lectus vestibulum quam sapien varius ut blandit non,"[{}, {}]",y,2021-05-28,9999-12-31
702,Pallet Jack,641,233,2020-10-18,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et,"[{}, {}, {}]",y,2020-10-18,9999-12-31
705,American Politics,830,189,2019-08-05,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,"[{}, {}, {}, {}, {}]",y,2019-08-05,9999-12-31
706,Book Design,365,112,2022-02-18,NaN,[{}],y,2022-02-18,9999-12-31
707,NaN,249,39,2018-08-16,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,"[{}, {}, {}]",y,2018-08-16,9999-12-31
708,Equipment Installation,617,121,2018-06-16,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,[],y,2018-06-16,9999-12-31
709,Water Management,839,144,2018-01-01,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut,"[{}, {}, {}, {}]",y,2018-01-01,9999-12-31
710,Military Training,803,122,2020-08-22,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc,"[{}, {}, {}, {}, {}]",y,2020-08-22,9999-12-31
711,WLL,62,40,2020-01-02,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu,[],y,2020-01-02,9999-12-31
712,NaN,933,208,2021-05-29,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla,"[{}, {}, {}, {}, {}]",y,2021-05-29,9999-12-31
713,Cycling,493,84,2022-04-03,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus,"[{}, {}, {}]",y,2022-04-03,9999-12-31
714,Zebra,90,194,2022-04-07,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,[],y,2022-04-07,9999-12-31
715,Telephone Skills,5,129,2019-12-21,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci,"[{}, {}, {}, {}, {}]",y,2019-12-21,9999-12-31
716,Yield,359,121,2020-08-23,fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat,"[{}, {}, {}]",y,2020-08-23,9999-12-31
717,Ultiboard,86,171,2022-05-06,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,[{}],y,2022-05-06,9999-12-31
718,NaN,24,111,2019-11-10,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,"[{}, {}]",y,2019-11-10,9999-12-31
719,IOT,315,150,2022-01-01,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc,[],y,2022-01-01,9999-12-31
720,Process Simulation,728,200,2022-01-13,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas,"[{}, {}]",y,2022-01-13,9999-12-31
721,NDIS,861,235,2021-06-04,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis,"[{}, {}, {}]",y,2021-06-04,9999-12-31
722,JSP440,763,163,2020-04-07,NaN,"[{}, {}]",y,2020-04-07,9999-12-31
723,XUL,26,89,2019-06-16,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum,"[{}, {}]",y,2019-06-16,9999-12-31
724,XMetal,73,114,2019-05-21,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec,"[{}, {}]",y,2019-05-21,9999-12-31
725,IXOS,187,186,2021-03-25,donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,[],y,2021-03-25,9999-12-31
726,Simple IRA,982,238,2022-07-11,NaN,"[{}, {}, {}, {}]",y,2022-07-11,9999-12-31
727,UDP,150,22,2019-10-18,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,[],y,2019-10-18,9999-12-31
728,Online Lead Generation,630,123,2019-03-29,condimentum neque sapien placerat ante nulla justo aliquam quis turpis,[],y,2019-03-29,9999-12-31
729,BLS,13,168,2018-11-14,NaN,"[{}, {}]",y,2018-11-14,9999-12-31
730,YUI,672,87,2019-07-01,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus,"[{}, {}, {}, {}, {}]",y,2019-07-01,9999-12-31
731,Equipment Installation,112,191,2018-02-19,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,"[{}, {}, {}]",y,2018-02-19,9999-12-31
732,IDoc,479,115,2018-10-13,NaN,"[{}, {}]",y,2018-10-13,9999-12-31
733,NaN,159,94,2019-09-10,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,[{}],y,2019-09-10,9999-12-31
734,Short Stories,463,24,2022-06-28,blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer,[],y,2022-06-28,9999-12-31
735,Audio Engineering,790,79,2019-04-17,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet,[{}],y,2019-04-17,9999-12-31
736,PPPoE,96,58,2022-07-02,mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec,"[{}, {}]",y,2022-07-02,9999-12-31
737,NaN,928,51,2018-07-05,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque,"[{}, {}, {}, {}, {}]",y,2018-07-05,9999-12-31
738,FSP,300,62,2020-12-27,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla,[{}],y,2020-12-27,9999-12-31
739,Guerrilla Marketing,831,21,2021-04-10,posuere cubilia curae nulla dapibus dolor vel est donec odio,"[{}, {}, {}, {}]",y,2021-04-10,9999-12-31
740,FFIEC,267,97,2022-07-10,NaN,[{}],y,2022-07-10,9999-12-31
741,DDA compliance,621,140,2020-04-29,enim blandit mi in porttitor pede justo eu massa donec dapibus duis,"[{}, {}, {}]",y,2020-04-29,9999-12-31
742,NaN,536,226,2018-10-18,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,"[{}, {}]",y,2018-10-18,9999-12-31
743,NaN,468,148,2019-06-03,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit,[],y,2019-06-03,9999-12-31
744,GCS,135,188,2019-03-05,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue,"[{}, {}]",y,2019-03-05,9999-12-31
745,Speech Writing,951,192,2020-10-14,auctor gravida sem praesent id massa id nisl venenatis lacinia,"[{}, {}]",y,2020-10-14,9999-12-31
746,NaN,764,149,2018-08-23,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus,[{}],y,2018-08-23,9999-12-31
747,KXEN,832,221,2019-08-18,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,"[{}, {}]",y,2019-08-18,9999-12-31
748,IaaS,27,42,2021-03-17,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,"[{}, {}]",y,2021-03-17,9999-12-31
749,FTO analysis,967,222,2018-11-24,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at,"[{}, {}, {}]",y,2018-11-24,9999-12-31
750,JBoss Seam,899,220,2018-11-25,NaN,"[{}, {}, {}]",y,2018-11-25,9999-12-31
890,WDF,40,142,2022-05-30,NaN,"[{}, {}, {}, {}]",y,2022-05-30,9999-12-31
751,PPAP,398,184,2019-01-21,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,"[{}, {}, {}, {}]",y,2019-01-21,9999-12-31
752,NaN,621,77,2019-01-03,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,"[{}, {}]",y,2019-01-03,9999-12-31
753,Political Science,707,95,2018-10-21,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,[{}],y,2018-10-21,9999-12-31
754,Airline Ticketing,314,212,2020-02-17,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,"[{}, {}]",y,2020-02-17,9999-12-31
755,OOS,362,192,2018-01-19,ante nulla justo aliquam quis turpis eget elit sodales scelerisque,"[{}, {}, {}]",y,2018-01-19,9999-12-31
756,NaN,723,30,2019-09-13,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo,[],y,2019-09-13,9999-12-31
757,IRS problem resolution,408,37,2018-08-08,a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla,"[{}, {}, {}, {}, {}]",y,2018-08-08,9999-12-31
758,NaN,775,50,2021-03-11,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris,[{}],y,2021-03-11,9999-12-31
759,Awk,113,209,2020-05-05,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,"[{}, {}, {}, {}, {}]",y,2020-05-05,9999-12-31
760,Gnome,227,44,2019-06-05,NaN,"[{}, {}, {}]",y,2019-06-05,9999-12-31
761,Star-CCM+,797,212,2022-06-25,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula,"[{}, {}, {}]",y,2022-06-25,9999-12-31
762,EEM,993,31,2018-09-15,vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non,"[{}, {}, {}]",y,2018-09-15,9999-12-31
763,CNS disorders,720,161,2021-08-20,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus,"[{}, {}, {}, {}, {}]",y,2021-08-20,9999-12-31
764,NaN,208,39,2021-12-27,dui vel sem sed sagittis nam congue risus semper porta,"[{}, {}, {}, {}, {}]",y,2021-12-27,9999-12-31
765,Snooker,154,240,2021-10-28,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,[],y,2021-10-28,9999-12-31
766,BCMS,704,178,2019-01-27,in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis,[],y,2019-01-27,9999-12-31
767,NaN,796,146,2019-03-17,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla,"[{}, {}, {}]",y,2019-03-17,9999-12-31
768,Cyber Defense,681,85,2019-04-20,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in,"[{}, {}, {}, {}]",y,2019-04-20,9999-12-31
769,MRI Plus,517,195,2019-03-30,NaN,[],y,2019-03-30,9999-12-31
770,Dyeing,646,86,2018-09-24,sit amet eros suspendisse accumsan tortor quis turpis sed ante,"[{}, {}]",y,2018-09-24,9999-12-31
771,CCP,300,72,2018-10-26,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum,"[{}, {}, {}, {}, {}]",y,2018-10-26,9999-12-31
772,IQ Navigator,209,92,2018-08-09,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,"[{}, {}, {}, {}, {}]",y,2018-08-09,9999-12-31
773,Swimming,770,114,2018-12-07,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl,"[{}, {}, {}, {}]",y,2018-12-07,9999-12-31
774,Tour Operators,557,192,2019-01-31,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,[{}],y,2019-01-31,9999-12-31
775,NaN,748,64,2022-07-03,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede,"[{}, {}, {}, {}, {}]",y,2022-07-03,9999-12-31
776,MPower,461,34,2021-02-03,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,"[{}, {}, {}, {}, {}]",y,2021-02-03,9999-12-31
777,LNG,671,176,2021-07-23,vestibulum velit id pretium iaculis diam erat fermentum justo nec,[],y,2021-07-23,9999-12-31
778,UFS,504,151,2020-01-11,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,[{}],y,2020-01-11,9999-12-31
779,DCF Valuation,532,130,2021-11-28,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis,"[{}, {}]",y,2021-11-28,9999-12-31
780,Geological Mapping,913,183,2019-07-26,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,[],y,2019-07-26,9999-12-31
781,Drip Irrigation,302,219,2018-07-15,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit,"[{}, {}, {}, {}]",y,2018-07-15,9999-12-31
782,RDO,274,70,2020-11-20,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,[],y,2020-11-20,9999-12-31
783,NaN,39,150,2018-01-06,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,"[{}, {}]",y,2018-01-06,9999-12-31
784,DMP,627,101,2021-03-13,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,[],y,2021-03-13,9999-12-31
785,pgAdmin,742,129,2020-04-20,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,[{}],y,2020-04-20,9999-12-31
786,Nuclear Engineering,147,26,2018-11-22,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum,"[{}, {}, {}, {}]",y,2018-11-22,9999-12-31
787,VLR,491,56,2019-09-22,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,"[{}, {}, {}]",y,2019-09-22,9999-12-31
788,Quality System,657,158,2021-03-17,vitae nisi nam ultrices libero non mattis pulvinar nulla pede,"[{}, {}, {}]",y,2021-03-17,9999-12-31
789,PCRF,451,168,2022-02-24,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi,"[{}, {}, {}, {}]",y,2022-02-24,9999-12-31
790,LEED AP,999,169,2020-04-29,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices,"[{}, {}, {}, {}, {}]",y,2020-04-29,9999-12-31
791,Voice Acting,793,36,2020-09-27,NaN,"[{}, {}]",y,2020-09-27,9999-12-31
792,Usability,986,138,2019-04-29,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst,"[{}, {}, {}]",y,2019-04-29,9999-12-31
793,MM7,948,226,2020-01-04,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit,[{}],y,2020-01-04,9999-12-31
794,Practice CS,143,95,2022-01-28,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,[],y,2022-01-28,9999-12-31
795,Legislative Affairs,341,178,2019-07-10,NaN,[],y,2019-07-10,9999-12-31
796,Strategy,651,106,2021-02-22,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra,"[{}, {}]",y,2021-02-22,9999-12-31
797,Pneumatics,285,234,2020-05-12,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent,[{}],y,2020-05-12,9999-12-31
798,NaN,424,90,2020-05-08,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in,"[{}, {}, {}]",y,2020-05-08,9999-12-31
799,Zillow,840,172,2019-10-13,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,[],y,2019-10-13,9999-12-31
800,Tortoise CVS,340,201,2022-01-23,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem,"[{}, {}, {}]",y,2022-01-23,9999-12-31
801,Active DoD Secret Clearance,885,152,2020-03-21,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum,[],y,2020-03-21,9999-12-31
802,Enterprise Architecture,380,176,2020-04-17,NaN,"[{}, {}, {}, {}, {}]",y,2020-04-17,9999-12-31
803,NaN,670,188,2018-12-24,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,"[{}, {}]",y,2018-12-24,9999-12-31
804,Interactive TV,91,175,2019-10-22,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,[{}],y,2019-10-22,9999-12-31
805,JSA,313,115,2019-02-17,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,"[{}, {}, {}, {}]",y,2019-02-17,9999-12-31
806,UCS,130,225,2019-11-09,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac,"[{}, {}, {}, {}]",y,2019-11-09,9999-12-31
807,NaN,321,48,2022-04-27,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,"[{}, {}]",y,2022-04-27,9999-12-31
808,Performance Management,641,79,2020-01-14,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus,"[{}, {}, {}, {}]",y,2020-01-14,9999-12-31
809,cDNA,571,123,2020-07-17,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,[{}],y,2020-07-17,9999-12-31
810,TDC3000,772,225,2019-08-09,in felis donec semper sapien a libero nam dui proin leo,"[{}, {}]",y,2019-08-09,9999-12-31
811,JCAPS,126,238,2019-08-08,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est,"[{}, {}]",y,2019-08-08,9999-12-31
812,EHR,562,59,2020-05-06,mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas,[{}],y,2020-05-06,9999-12-31
813,Vi,142,29,2020-04-15,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam,"[{}, {}]",y,2020-04-15,9999-12-31
814,Vtiger,291,177,2020-02-20,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,"[{}, {}, {}]",y,2020-02-20,9999-12-31
815,Bluetooth,241,92,2018-04-08,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,[],y,2018-04-08,9999-12-31
816,DBUnit,537,52,2022-06-16,in consequat ut nulla sed accumsan felis ut at dolor,"[{}, {}, {}, {}]",y,2022-06-16,9999-12-31
817,Breaking News,342,117,2020-05-16,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero,[{}],y,2020-05-16,9999-12-31
818,ABAP,970,109,2021-03-01,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis,"[{}, {}, {}, {}, {}]",y,2021-03-01,9999-12-31
819,KOL Management,197,204,2021-03-17,lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl,"[{}, {}, {}]",y,2021-03-17,9999-12-31
820,VTR,758,198,2018-08-13,viverra eget congue eget semper rutrum nulla nunc purus phasellus,"[{}, {}, {}, {}]",y,2018-08-13,9999-12-31
821,Oracle XE,826,95,2021-01-05,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare,"[{}, {}, {}, {}]",y,2021-01-05,9999-12-31
822,GUI,667,134,2021-12-21,lectus in est risus auctor sed tristique in tempus sit amet sem fusce,[],y,2021-12-21,9999-12-31
823,Rural Marketing,239,74,2020-03-01,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,"[{}, {}]",y,2020-03-01,9999-12-31
824,CI,669,185,2022-04-25,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,"[{}, {}, {}]",y,2022-04-25,9999-12-31
825,GS1,274,210,2022-01-21,NaN,[],y,2022-01-21,9999-12-31
826,IAR Embedded Workbench,152,153,2020-06-23,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,"[{}, {}]",y,2020-06-23,9999-12-31
827,Digital Media,554,208,2018-09-08,NaN,"[{}, {}, {}]",y,2018-09-08,9999-12-31
828,NaN,369,37,2019-07-22,libero convallis eget eleifend luctus ultricies eu nibh quisque id,[{}],y,2019-07-22,9999-12-31
829,Sybase IQ,957,235,2019-10-23,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,[],y,2019-10-23,9999-12-31
830,IICRC Certified,296,235,2018-11-23,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris,"[{}, {}, {}, {}]",y,2018-11-23,9999-12-31
831,Slope Stability,535,47,2020-10-09,nulla suscipit ligula in lacus curabitur at ipsum ac tellus,"[{}, {}]",y,2020-10-09,9999-12-31
832,Video,550,98,2022-08-19,NaN,"[{}, {}, {}, {}, {}]",y,2022-08-19,9999-12-31
833,Sports Writing,788,146,2020-11-03,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum,"[{}, {}, {}, {}]",y,2020-11-03,9999-12-31
834,DNA methylation,436,220,2018-12-23,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra,"[{}, {}]",y,2018-12-23,9999-12-31
835,WBS,367,102,2018-03-16,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis,[{}],y,2018-03-16,9999-12-31
836,NaN,464,126,2019-07-26,NaN,"[{}, {}, {}, {}, {}]",y,2019-07-26,9999-12-31
837,HSQE,406,177,2022-05-01,fermentum donec ut mauris eget massa tempor convallis nulla neque libero,"[{}, {}, {}]",y,2022-05-01,9999-12-31
838,Wine Tasting,68,234,2019-05-11,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu,"[{}, {}, {}, {}]",y,2019-05-11,9999-12-31
839,UCM,424,84,2021-10-27,NaN,[],y,2021-10-27,9999-12-31
840,CMA,961,209,2021-12-18,NaN,"[{}, {}, {}, {}]",y,2021-12-18,9999-12-31
841,Automobile,327,74,2021-07-22,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam,"[{}, {}, {}]",y,2021-07-22,9999-12-31
842,GNU C++,297,209,2022-04-04,NaN,"[{}, {}, {}, {}, {}]",y,2022-04-04,9999-12-31
843,NGOSS,187,67,2020-06-19,quam pede lobortis ligula sit amet eleifend pede libero quis orci,"[{}, {}, {}, {}]",y,2020-06-19,9999-12-31
844,EWM,876,61,2022-06-05,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo,"[{}, {}, {}, {}]",y,2022-06-05,9999-12-31
845,NaN,670,167,2018-11-18,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus,"[{}, {}, {}, {}]",y,2018-11-18,9999-12-31
846,NNTP,313,206,2019-10-09,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat,[],y,2019-10-09,9999-12-31
847,Hair Care,943,47,2021-03-20,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum,[],y,2021-03-20,9999-12-31
848,Product Marketing,502,189,2019-08-04,consequat morbi a ipsum integer a nibh in quis justo maecenas,[],y,2019-08-04,9999-12-31
849,WCF Services,50,102,2019-07-27,a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices,"[{}, {}, {}, {}]",y,2019-07-27,9999-12-31
850,Policy,347,151,2020-02-07,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo,"[{}, {}]",y,2020-02-07,9999-12-31
851,Lead Generation,727,26,2019-08-17,NaN,[],y,2019-08-17,9999-12-31
852,Part-Time CFO Services,611,23,2018-12-31,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,[{}],y,2018-12-31,9999-12-31
853,First Aid,421,116,2019-02-07,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra,"[{}, {}, {}, {}, {}]",y,2019-02-07,9999-12-31
854,Gymnastics,505,85,2018-10-06,cras pellentesque volutpat dui maecenas tristique est et tempus semper,[{}],y,2018-10-06,9999-12-31
855,Xalan,340,196,2020-01-15,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere,[{}],y,2020-01-15,9999-12-31
856,GML,913,53,2022-07-28,metus vitae ipsum aliquam non mauris morbi non lectus aliquam,[],y,2022-07-28,9999-12-31
857,SAP-SD,377,121,2019-04-27,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam,[],y,2019-04-27,9999-12-31
858,Wildlife,857,219,2020-04-01,massa id nisl venenatis lacinia aenean sit amet justo morbi ut,"[{}, {}, {}, {}, {}]",y,2020-04-01,9999-12-31
859,PVSyst,29,165,2021-01-13,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non,"[{}, {}]",y,2021-01-13,9999-12-31
860,PPPoA,981,76,2022-07-03,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut,"[{}, {}]",y,2022-07-03,9999-12-31
861,Phase II Environmental Site Assessments,413,58,2018-02-19,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci,"[{}, {}]",y,2018-02-19,9999-12-31
862,CVaR,19,168,2022-05-09,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,"[{}, {}, {}, {}, {}]",y,2022-05-09,9999-12-31
863,NaN,942,24,2019-11-19,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat,"[{}, {}, {}, {}]",y,2019-11-19,9999-12-31
864,POS,251,85,2022-02-01,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum,"[{}, {}]",y,2022-02-01,9999-12-31
865,FHLMC,460,218,2018-05-30,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat,[{}],y,2018-05-30,9999-12-31
866,MRP,788,185,2019-11-20,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,"[{}, {}]",y,2019-11-20,9999-12-31
867,NaN,90,72,2021-06-28,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,"[{}, {}]",y,2021-06-28,9999-12-31
868,NTSC,199,89,2022-07-14,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,"[{}, {}, {}, {}]",y,2022-07-14,9999-12-31
869,Protein Purification,758,170,2018-03-14,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor,[{}],y,2018-03-14,9999-12-31
870,Microsoft Certified Professional,883,105,2020-09-26,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed,"[{}, {}, {}, {}]",y,2020-09-26,9999-12-31
